id,name,price,description,image,imagetwo,category,offer,newprice,created_at,updated_at
3306,TRIO (OBRA COMPLETA)                                                            ,1.200,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3307,TRIPLE HELIX (OBRA COMPLETA)                                                    ,1.200,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3308,TROLLS DE TROY VOL. 01                                                          ,4.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3309,TROYA: EL PUEBLO DEL MAR                                                        ,2.395,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3310,TROYA: LOS MISTERIOS DE SAMOTRACIA                                              ,2.500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3311,ULISES 1781: EL CICLOPE                                                         ,3.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3312,VAE VICTIS! INTEGRAL 01: LA GUERRA DE LAS GALIAS                                ,3.395,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3313,VAE VICTIS! INTEGRAL 02: LA GUERRERA LOCA                                       ,3.395,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3314,VAE VICTIS! INTEGRAL 03: LAS CONQUISTAS DE CESAR                                ,3.395,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3315,VAE VICTIS! INTEGRAL 04. LOS AULLIDOS DE LA LOBA                                ,3.395,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3316,VAE VICTIS! INTEGRAL 05. CURSUM PERFICIO                                        ,3.395,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3317,WAR AND DREAMS (INTEGRAL)                                                       ,4.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3318,WHALIGOE                                                                        ,2.200,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3319,WORLD WAR WOLVES: DIOS TIENE GRACIA                                             ,1.800,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3320,,,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3321,DC - BLACK LABEL - SWAMP THING Vol 03,1.150,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3322,DC - ESPECIALES -Colección 80 Aniversario Batman Nº 14 (4)Batman: Joker a traves de las decadas ,700,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3323,Square Enix - Soul Eater vol 11,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3324,DC - ESPECIALES - FlashForward: Preludio a Death Metal,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3325,MARVEL - Colección 80 Años MARVEL Vol.07,700,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3326,DC - ESPECIALES - Green Lantern 01: Justicia Intergalactica,1.450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3327,DC - ESPECIALES -Colección 80 Aniversario Batman Nº 10 Batman: Damas y demonios,700,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3328,DC - ESPECIALES - Detective Comic Vol. 05: Un Lugar Solitario Para Morir,1.500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3329,MARVEL - ESPECIALES - Selecciones Marvel -X-Men La Era de Apocalipsis Volumen 04,1.500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3330,DC - ESPECIALES - SUPERMAN Vol 05: Universo Bizarro,1.500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3331,MARVEL-MARVEL HÉROES Vol 01,750,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3332,MARVEL-MARVEL HÉROES Vol 02,650,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3333,MARVEL-MARVEL HÉROES Vol 03,700,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3334,MARVEL - ESPECIALES - Selecciones Marvel -X-Men La Era de Apocalipsis Volumen 01,1.300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3335,MARVEL - ESPECIALES - Selecciones Marvel -X-Men La Era de Apocalipsis Volumen 02,1.200,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3336,MARVEL - ESPECIALES - Selecciones Marvel -X-Men La Era de Apocalipsis Volumen 03,1.450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3337,MARVEL - ESPECIALES - Selecciones Marvel - Spider-Man: La Saga del Traje Negro parte 1,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3338,MARVEL - ESPECIALES - Selecciones Marvel - Spider-Man: La Saga del Traje Negro parte 2,950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3339,MARVEL - ESPECIALES - Selecciones Marvel - Spider-Man: La Saga del Traje Negro parte 3,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3340,DC - ECC - BATMAN VOL. 1,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3341,DC - ECC - BATMAN VOL. 2,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3342,DC - ESPECIALES - Batman Vol. 03: Yo soy Bane,1.050,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3343,DC - ESPECIALES - Batman Vol. 04: La guerra de las bromas y los acertijos,1.050,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3344,DC - ESPECIALES - Batman Vol. 05: Las reglas del compromiso,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3345,DC - ECC - FLASH Vol 01,1.150,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3346,DC - ECC - FLASH Vol 02,950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3347,DC - ESPECIALES - Flash Vol. 03,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3348,DC - ESPECIALES - Flash Vol. 04: Corriendo aterrado,875,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3349,DC - ESPECIALES - Flash Vol. 05: Negativo,925,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3350,DC - ECC - SUPERMAN Vol 01,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3351,DC - ECC - SUPERMAN Vol 02,1.150,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3352,DC - ESPECIALES - SUPERMAN Vol 03: Renacido,1.400,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3353,DC - ESPECIALES - SUPERMAN Vol 04: Amanecer Negro,1.250,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3354,DC - ECC - DETECTIVE comics VOL. 1,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3355,DC - ECC - DETECTIVE comics VOL. 2,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3356,DC - ESPECIALES - Detective Comic Vol. 03: La liga de las sombras,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3357,DC - ESPECIALES - Detective Comic Vol. 04: Deus Ex Machina,1.100,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3358,DC - ECC - ACTION comics VOL. 1,950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3359,DC - ECC - ACTION comics VOL. 2,850,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3360,DC - ECC - ACTION comics VOL. 3,950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3361,DC - ESPECIALES  -  ACTION comics VOL. 4: El nuevo mundo,1.400,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3362,BONGO - SIMPSONS comics - #01,255,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3363,BONGO - SIMPSONS comics - #02,255,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3364,BONGO - SIMPSONS comics - #03,255,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3365,BONGO - SIMPSONS comics - #04,255,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3366,BONGO - SIMPSONS comics - #05,255,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3367,BONGO - SIMPSONS comics - #06,255,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3368,BONGO - SIMPSONS comics - #07,255,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3369,BONGO - SIMPSONS comics - #08,255,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3370,BONGO - SIMPSONS comics - #09,255,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3371,BONGO - SIMPSONS comics - #10,255,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3372,BONGO - SIMPSONS comics - #11,255,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3373,BONGO - SIMPSONS comics - #12,255,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3374,BONGO-Simpsons Comics ¡Saliendo a la Ruta!,950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3375,BONGO-Simpsons Comics: Confidencial,950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3376,BONGO-Simpsons Comics: FUSIÓN NUCLEAR,950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3377,BONGO-SIMPSONS-Compendio Colosal #01,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3378,BONGO-SIMPSONS-Compendio Colosal #02,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3379,BONGO-SIMPSONS-Compendio Colosal #03,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3380,CARTOON - HORA DE AVENTURA - #01,800,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3381,CARTOON - HORA DE AVENTURA - #02,800,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3382,CARTOON - HORA DE AVENTURA - #03,800,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3383,CARTOON - HORA DE AVENTURA - #04,800,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3384,CARTOON - HORA DE AVENTURA - #05,800,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3385,CARTOON - HORA DE AVENTURA - #06,800,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3386,CARTOON - HORA DE AVENTURA - #07,800,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3387,CARTOON - HORA DE AVENTURA - #08,800,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3388,CARTOON - HORA DE AVENTURA Con Fionna y Cake,900,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3389,CARTOON - HORA DE AVENTURA/REGULAR SHOW,975,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3390,CARTOON - HORA DE AVENTURA-OGN Jugando con Fuego,850,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3391,CARTOON - RICK AND MORTY VOL. 1,875,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3392,CARTOON - RICK AND MORTY VOL. 2,875,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3393,CARTOON - RICK AND MORTY VOL. 3,875,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3394,CARTOON - RICK AND MORTY VOL. 4,875,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3395,CARTOON - RICK AND MORTY: Atrápalos a todos,875,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3396,CARTOON-ESPECIALES- STEVEN UNIVERSE Y LAS GEMAS DE CRISTAL,800,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3397,CARTOON-ESPECIALES-Regular Show #01,800,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3398,CARTOON-ESPECIALES-Regular Show #02,800,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3399,DC - BIBLIOTECA SANDMAN VOL. 1: PRELUDIOS Y NOCTURNOS,1.250,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3400,DC - BLACK LABEL - BATMAN: La broma asesina,975,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3401,DC - BLACK LABEL - BATMAN: LA MALDICIÓN DEL CABALLERO BLANCO,1.250,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3402,DC - BLACK LABEL - BATMAN: Último caballero en la tierra,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3403,DC - BLACK LABEL - HARLEEN,1.050,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3404,DC - BLACK LABEL - SWAMP THING Vol 01,1.150,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3405,DC - BLACK LABEL - SWAMP THING Vol 02,1.175,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3406,DC - Doomsday Clock - Segunda Parte,1.175,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3407,DC - ECC - ALL-STAR BATMAN VOL. 1,1.050,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3408,DC - ECC - ALL-STAR BATMAN VOL. 2,950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3409,DC - ECC - ALL-STAR BATMAN VOL. 3,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3410,DC - ECC - BATMAN: La Noche de los hombres Monstruos,950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3411,DC - ECC - ESCUADRÓN SUICIDA VOL. 1,1.150,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3412,DC - ECC - HARLEY QUINN Vol 1,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3413,DC - ECC - HARLEY QUINN Vol 2,950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3414,DC - ECC - LIGA DE LA JUSTICIA CONTRA ESCUADRÓN SUICIDA,1.300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3415,DC - ECC - LIGA DE LA JUSTICIA Vol 01,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3416,DC - ECC - LIGA DE LA JUSTICIA Vol 02,950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3417,DC - ECC - LOS ÚLTIMOS DÍAS DE SUPERMAN,1.050,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3418,DC - ECC - SUPERHIJOS Vol 01 Cuando Sea Mayor…,850,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3419,DC - ECC - SUPERMAN: LOIS Y CLARK: LA LLEGADA,925,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3420,DC - ECC - TRINIDAD: MEJOR JUNTOS Vol 01,950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3421,DC - ECC - UNIVERSO DC: RENACIMIENTO,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3422,DC - ECC - WONDER WOMAN: TIERRA UNO,900,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3423,DC - ESPECIALES  -  DCEASED: VIRUS ZOMBIE,1.175,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3424,DC - ESPECIALES  - Noches oscuras: Metal Vol. 1,1.200,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3425,DC - ESPECIALES  - Noches oscuras: Metal Vol. 2,1.200,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3426,DC - ESPECIALES  - Noches oscuras: Metal Vol. 3,1.150,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3427,DC - ESPECIALES - Batman Vol. 06: Novia o Ladrona,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3428,DC - ESPECIALES - BATMAN/FLASH: El Prendedor,800,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3429,DC - ESPECIALES - BATMAN: Caballero Blanco,1.175,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3430,DC - ESPECIALES - BATMAN: La Boda,1.325,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3431,DC - ESPECIALES - El Batman que Ríe,1.175,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3432,DC - ESPECIALES - Flash Vol. 06: Un día frío en el infierno,1.350,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3433,DC - ESPECIALES - Liga de Justicia Vol. 03: Intemporales,950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3434,DC - ESPECIALES - Liga de Justicia Vol. 04: Legado,1.300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3435,DC - ESPECIALES - Liga de Justicia Vol. 05: Justicia Perdida,1.200,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3436,DC - ESPECIALES - SUPERMAN: Funeral para un amigo,1.550,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3437,DC - ESPECIALES - SUPERMAN: LA MUERTE DE SUPERMAN,1.200,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3438,DC - ESPECIALES -Colección 80 Aniversario Batman Nº 07 (3): La Secta,700,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3439,DC - ESPECIALES -Colección 80 Aniversario Batman Nº 10 (7) Batman: Ego,700,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3440,DC - ESPECIALES -Colección 80 Aniversario Batman Nº 11: BATMAN: CONDADO DE GOTHAM,700,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3441,DC - ESPECIALES -Colección 80 Aniversario Batman Nº 12 (8)Batman: Joker,700,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3442,DC - ESPECIALES -Colección 80 Aniversario Batman Nº 13 (4): Arkham ,700,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3443,DC - ESPECIALES -Colección 80 Aniversario Batman Nº 15 (6): Arquitectura mortal,700,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3444,DC - ESPECIALES -Colección 80 Aniversario Batman Nº 17 (5): Europa,700,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3445,DC - ESPECIALES -Colección 80 Aniversario Batman Nº 18 (2): Oscuro Príncipe encantado,700,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3446,DC - ESPECIALES -Colección 80 Aniversario Batman Nº 9: BATMAN: CABALLERO MALDITO,700,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3447,DC - ESPECIALES -Héroes en Crisis,1.175,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3448,DH – ESPECIALES - Hellboy - En el Infierno - VOL 2: La Carta de la Muerte,950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3449,DH – ESPECIALES - Hellboy - Semilla de destruccion,850,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3450,DH – ESPECIALES - Hellboy La Novia del infierno y otras historias.,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3451,DH - ESPECIALES - Hellboy La Tormenta y La Furia,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3452,DH – ESPECIALES - Hellboy y la O.D.I.P 1952,950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3453,DH – ESPECIALES - O.D.I.P.: SER HUMANO,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3454,DH - HELLBOY - Cacería salvaje,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3455,DH - HELLBOY - Despierta el Demonio,900,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3456,DH - HELLBOY - El Ataúd encadenado,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3457,DH - HELLBOY - Gusano vencedor TPB,900,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3458,DH - HELLBOY - La Mano Derecha de la Perdición y Otras Historias,875,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3459,DH - HELLBOY - La Mansion de los muertos vivientes y Otras Historias,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3460,DH - HELLBOY - Llamado de la Oscuridad,1.000,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3461,DH - HELLBOY - Máscaras y Monstruos,790,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3462,KODANSHA- Blame! Vol.1,1.500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3463,KODANSHA- Blame! Vol.2,1.475,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3464,KODANSHA- Blame! Vol.3,1.450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3465,KODANSHA- Blame! Vol.4,1.450,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3466,KODANSHA-AKIRA Vol 02,1.675,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3467,KODANSHA-AKIRA Vol 03,1.600,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3468,KODANSHA-AKIRA Vol 04,1.775,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3469,KODANSHA-AKIRA Vol 05,1.775,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3470,KODANSHA-AKIRA Vol 06,1.800,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3471,KODANSHA-ATTACK ON TITAN-#02,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3472,KODANSHA-ATTACK ON TITAN-#03,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3473,KODANSHA-ATTACK ON TITAN-#04,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3474,KODANSHA-ATTACK ON TITAN-#05,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3475,KODANSHA-ATTACK ON TITAN-#06,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3476,KODANSHA-ATTACK ON TITAN-#07,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3477,KODANSHA-ATTACK ON TITAN-#08,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3478,KODANSHA-ATTACK ON TITAN-#09,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3479,KODANSHA-ATTACK ON TITAN-#10,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3480,KODANSHA-ATTACK ON TITAN-#11,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3481,KODANSHA-ATTACK ON TITAN-#12,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3482,KODANSHA-ATTACK ON TITAN-#13,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3483,KODANSHA-ATTACK ON TITAN-#14,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3484,KODANSHA-ATTACK ON TITAN-#15,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3485,KODANSHA-ATTACK ON TITAN-#16,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3486,KODANSHA-ATTACK ON TITAN-#17,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3487,KODANSHA-ATTACK ON TITAN-#18,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3488,KODANSHA-ATTACK ON TITAN-#19,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3489,KODANSHA-ATTACK ON TITAN-#20,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3490,KODANSHA-ATTACK ON TITAN-#21,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3491,KODANSHA-ATTACK ON TITAN: Antes de la Caida -#01,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3492,KODANSHA-ATTACK ON TITAN: Antes de la Caida -#01 - Variant,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3493,KODANSHA-ATTACK ON TITAN: Antes de la Caida -#02,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3494,KODANSHA-ATTACK ON TITAN: Antes de la Caida -#03,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3495,KODANSHA-ATTACK ON TITAN: Antes de la Caida -#04,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3496,KODANSHA-ATTACK ON TITAN: Antes de la Caida -#05,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3497,KODANSHA-ATTACK ON TITAN: Antes de la Caida -#06,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3498,KODANSHA-ATTACK ON TITAN: Antología,1.100,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3499,KODANSHA-ATTACK ON TITAN: Lost Girls -#01,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3500,KODANSHA-ATTACK ON TITAN: Lost Girls -#02,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3501,KODANSHA-ATTACK ON TITAN: Sin Remordimientos -#01,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3502,KODANSHA-ATTACK ON TITAN: Sin Remordimientos -#01 - Variant,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3503,KODANSHA-ATTACK ON TITAN: Sin Remordimientos -#02,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3504,KODANSHA-GHOST IN THE SHELL-#01,1.300,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3505,KODANSHA-GHOST IN THE SHELL-#01.5,950,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3506,KODANSHA-GHOST IN THE SHELL-#02,1.250,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3507,KODANSHA-KNIGHTS OF SIDONIA VOL. 1,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3508,KODANSHA-KNIGHTS OF SIDONIA VOL. 10,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3509,KODANSHA-KNIGHTS OF SIDONIA VOL. 11,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3510,KODANSHA-KNIGHTS OF SIDONIA VOL. 2,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3511,KODANSHA-KNIGHTS OF SIDONIA VOL. 3,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
3512,KODANSHA-KNIGHTS OF SIDONIA VOL. 4,500,,,,comics,,,2020-08-29 00:00:00,2020-08-29 00:00:00
